256,1301072,0.0304259,2020-2-4__13:57:4
256,13010720,0.285035,2020-2-4__13:57:9
256,130107200,2.72172,2020-2-4__13:57:39
256,134217728,2.7779,2020-2-4__14:3:52
256,134217728,2.76258,2020-2-4__14:4:41
