256,131072,0.0069956,2020-2-4__15:23:32
256,1310720,0.0311844,2020-2-4__15:23:34
256,13107200,0.33817,2020-2-4__15:23:39
256,26214400,0.591792,2020-2-4__15:23:46
256,39321600,0.751643,2020-2-4__15:23:55
256,52428800,1.06449,2020-2-4__15:24:8
256,65536000,1.61182,2020-2-4__15:24:26
256,78643200,1.87788,2020-2-4__15:24:47
256,91750400,1.92202,2020-2-4__15:25:9
256,104857600,2.404,2020-2-4__15:25:35
256,117964800,2.44488,2020-2-4__15:26:5
256,134217728,2.76598,2020-2-4__15:26:37
