256,1301072,0.0305744,2020-2-4__13:42:25
256,13010720,0.347727,2020-2-4__13:42:30
256,130107200,2.7009,2020-2-4__13:43:0
256,260214400,4.92623,2020-2-4__13:43:53
256,390321600,7.04489,2020-2-4__13:45:8
256,520428800,32.2834,2020-2-4__13:50:41
